INEX_LD-20120111	vietnam	6.171700597410915	vietnam war movie
INEX_LD-20120111	war	5.730099782973574	vietnam war movie
INEX_LD-20120111	movie	8.173575486634153	vietnam war movie
INEX_LD-20120111	vietnam war	0.0	vietnam war movie
INEX_LD-20120111	war movie	0.0	vietnam war movie
INEX_LD-20120112	vietnam	6.171700597410915	vietnam war facts
INEX_LD-20120112	war	5.730099782973574	vietnam war facts
INEX_LD-20120112	fact	4.382026634673881	vietnam war facts
INEX_LD-20120112	vietnam war	0.0	vietnam war facts
INEX_LD-20120112	war fact	-Infinity	vietnam war facts
INEX_LD-20120121	vietnam	6.171700597410915	vietnam food recipes
INEX_LD-20120121	food	6.361302477572996	vietnam food recipes
INEX_LD-20120121	recipe	1.6094379124341003	vietnam food recipes
INEX_LD-20120121	vietnam food	-Infinity	vietnam food recipes
INEX_LD-20120121	food recipe	-Infinity	vietnam food recipes
INEX_LD-20120122	viet	4.290459441148391	vietnamese food blog
INEX_LD-20120122	food	6.361302477572996	vietnamese food blog
INEX_LD-20120122	blog	4.653960350157523	vietnamese food blog
INEX_LD-20120122	viet food	-Infinity	vietnamese food blog
INEX_LD-20120122	food blog	-Infinity	vietnamese food blog
INEX_LD-20120131	vietnam	6.171700597410915	vietnam travel national park
INEX_LD-20120131	travel	4.418840607796598	vietnam travel national park
INEX_LD-20120131	national	4.962844630259907	vietnam travel national park
INEX_LD-20120131	park	5.676753802268282	vietnam travel national park
INEX_LD-20120131	vietnam travel	-Infinity	vietnam travel national park
INEX_LD-20120131	travel national	-Infinity	vietnam travel national park
INEX_LD-20120131	national park	-Infinity	vietnam travel national park
INEX_LD-20120132	vietnam	6.171700597410915	vietnam travel airports
INEX_LD-20120132	travel	4.418840607796598	vietnam travel airports
INEX_LD-20120132	airport	5.902633333401366	vietnam travel airports
INEX_LD-20120132	vietnam travel	-Infinity	vietnam travel airports
INEX_LD-20120132	travel airport	-Infinity	vietnam travel airports
INEX_LD-20120211	guitar	5.049856007249537	guitar chord tuning
INEX_LD-20120211	chord	4.060443010546419	guitar chord tuning
INEX_LD-20120211	tune	4.605170185988092	guitar chord tuning
INEX_LD-20120211	guitar chord	-Infinity	guitar chord tuning
INEX_LD-20120211	chord tune	-Infinity	guitar chord tuning
INEX_LD-20120212	guitar	5.049856007249537	guitar chord minor
INEX_LD-20120212	chord	4.060443010546419	guitar chord minor
INEX_LD-20120212	minor	4.74493212836325	guitar chord minor
INEX_LD-20120212	guitar chord	-Infinity	guitar chord minor
INEX_LD-20120212	chord minor	-Infinity	guitar chord minor
INEX_LD-20120221	guitar	5.049856007249537	guitar classical flamenco
INEX_LD-20120221	classical	4.248495242049359	guitar classical flamenco
INEX_LD-20120221	flamenco	2.6390573296152584	guitar classical flamenco
INEX_LD-20120221	guitar classical	0.0	guitar classical flamenco
INEX_LD-20120221	classical flamenco	-Infinity	guitar classical flamenco
INEX_LD-20120222	guitar	5.049856007249537	guitar classical bach
INEX_LD-20120222	classical	4.248495242049359	guitar classical bach
INEX_LD-20120222	bach	5.25227342804663	guitar classical bach
INEX_LD-20120222	guitar classical	0.0	guitar classical bach
INEX_LD-20120222	classical bach	-Infinity	guitar classical bach
INEX_LD-20120231	guitar	5.049856007249537	guitar origin Russia
INEX_LD-20120231	origin	4.30406509320417	guitar origin Russia
INEX_LD-20120231	russia	7.708859601047175	guitar origin Russia
INEX_LD-20120231	guitar origin	-Infinity	guitar origin Russia
INEX_LD-20120231	origin russia	-Infinity	guitar origin Russia
INEX_LD-20120232	guitar	5.049856007249537	guitar origin blues
INEX_LD-20120232	origin	4.30406509320417	guitar origin blues
INEX_LD-20120232	blues	4.812184355372417	guitar origin blues
INEX_LD-20120232	guitar origin	-Infinity	guitar origin blues
INEX_LD-20120232	origin blues	-Infinity	guitar origin blues
INEX_LD-20120311	tango	4.605170185988092	tango culture movies
INEX_LD-20120311	culture	5.3230099791384085	tango culture movies
INEX_LD-20120311	movies	3.970291913552122	tango culture movies
INEX_LD-20120311	tango culture	-Infinity	tango culture movies
INEX_LD-20120311	culture movies	-Infinity	tango culture movies
INEX_LD-20120312	tango	4.605170185988092	tango culture countries
INEX_LD-20120312	culture	5.3230099791384085	tango culture countries
INEX_LD-20120312	country	6.464588303689961	tango culture countries
INEX_LD-20120312	tango culture	-Infinity	tango culture countries
INEX_LD-20120312	culture country	-Infinity	tango culture countries
INEX_LD-20120321	tango	4.605170185988092	tango music  composers
INEX_LD-20120321	music	7.486613313139955	tango music  composers
INEX_LD-20120321	composer	7.326465613840322	tango music  composers
INEX_LD-20120321	tango music	0.0	tango music  composers
INEX_LD-20120321	music composer	-Infinity	tango music  composers
INEX_LD-20120322	tango	4.605170185988092	tango music instruments
INEX_LD-20120322	music	7.486613313139955	tango music instruments
INEX_LD-20120322	instrument	5.634789603169249	tango music instruments
INEX_LD-20120322	tango music	0.0	tango music instruments
INEX_LD-20120322	music instrument	-Infinity	tango music instruments
INEX_LD-20120331	tango	4.605170185988092	tango dance styles
INEX_LD-20120331	dance	6.912742820493176	tango dance styles
INEX_LD-20120331	style	5.170483995038151	tango dance styles
INEX_LD-20120331	tango dance	0.6931471805599453	tango dance styles
INEX_LD-20120331	dance style	-Infinity	tango dance styles
INEX_LD-20120332	tango	4.605170185988092	tango dance history
INEX_LD-20120332	dance	6.912742820493176	tango dance history
INEX_LD-20120332	history	6.376726947898627	tango dance history
INEX_LD-20120332	tango dance	0.6931471805599453	tango dance history
INEX_LD-20120332	dance history	-Infinity	tango dance history
INEX_LD-20120411	bicycle	4.795790545596741	bicycle sport races
INEX_LD-20120411	sport	5.68697535633982	bicycle sport races
INEX_LD-20120411	races	2.70805020110221	bicycle sport races
INEX_LD-20120411	bicycle sport	-Infinity	bicycle sport races
INEX_LD-20120411	sport races	-Infinity	bicycle sport races
INEX_LD-20120412	bicycle	4.795790545596741	bicycle sport disciplines
INEX_LD-20120412	sport	5.68697535633982	bicycle sport disciplines
INEX_LD-20120412	discipline	3.970291913552122	bicycle sport disciplines
